trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass	example_id
43	flowers_purple_stems_white_petals_or_orange_centers	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923279993.0	listener	flower-petals_color-white	flower-center_color-white	flower-thorns_present-false	yellow center, thorns	7447	speaker	12107	chatMessage			4673354819672332486
44	bugs_without_wings	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923296266.0	listener	bug-wings_present	bug-legs_color-white	bug-legs_color-purple	yellow legs	1622	speaker	6060	chatMessage			1470294258625703460
0	fish_fangs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555005969031.0	listener	fish-fangs_present	fish-whiskers_present-true	fish-body_color-purple	Fish with purple fins and no whiskers~~~	15975	speaker	36396	chatMessage			-2047587184913731827
1	bugs_white_heads_or_orange_antennae_purple_legs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555005996763.0	listener	bug-head_color-white	bug-bug_wings_color-orange	bug-bug_wings_color-purple	Purple bug with lots of legs but no wings~~~	10159	speaker	19065	chatMessage			7537543170787337635
2	trees_white_leaves_or_orange_berries	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006025891.0	listener	tree-berries_color-orange	tree-leaves_color-white	tree-berries_color-purple	Tree with red leaves and red berries~~~	8007	speaker	19708	chatMessage			7891177128956157843
3	trees_purple_berries	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006056557.0	listener	tree-berries_color-purple	tree-trunk_color-purple	tree-trunk_color-orange	Tree with blue leaves and trunk and red berries~~~	10944	speaker	18840	chatMessage			5430109074088221836
5	trees_without_leaves	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006140805.0	listener	tree-leaves_present	tree-berries_color-purple	tree-leaves_color-purple	Tree with orange trunk, orange leaves, blue berries~~~	17495	speaker	23353	chatMessage			9141329744895504496
6	birds_purple_crests_purple_tails_or_orange_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006189861.0	listener	bird-crest_present	bird-bird_wing_color-white	bird-crest_tail_color-purple	Bird with purple head, purple body, orange tail, orange head feathers, orange wing~~~	33872	speaker	40295	chatMessage			-3662743114174793787
7	bugs_white_heads_or_orange_antennae_purple_legs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006229230.0	listener	bug-legs_color-purple	bug-head_color-orange	bug-bug_wings_color-purple	All white bug with purple head and body~~~	14340	speaker	20822	chatMessage			-920923032561658246
8	flowers_purple_stems_or_thorns_white_centers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006260120.0	listener	flower-center_color-white	flower-petals_color-orange	flower-center_color-white	All white flower with purple center of flower~~~	15543	speaker	22292	chatMessage			-8339720594412034012
9	fish_white_stripes_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006296750.0	listener	fish-stripes_color-white	fish-fangs_present-true	fish-stripes_color-white	White fish, purple stripes, orange fins~~~	22502	speaker	28676	chatMessage			-6049215166383731641
9	fish_white_stripes_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006314934.0	listener	fish-stripes_color-white	fish-fangs_present-true	fish-stripes_color-white	No fangs~~~	3055	speaker	46859	chatMessage			-6049215166383731641
9	fish_white_stripes_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006377702.0	listener	fish-stripes_color-white	fish-fangs_present-true	fish-stripes_color-white	I don't see fangs, two of them look identical~~~ Can you describe anything else?	47639	listener	109592	chatMessage			-6049215166383731641
9	fish_white_stripes_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006437352.0	listener	fish-stripes_color-white	fish-fangs_present-true	fish-stripes_color-white	They all have whiskers, but one has a large fang in front of the whiskers~~~~~~~~~you can't see that?	39361	speaker	169268	chatMessage			-6049215166383731641
9	fish_white_stripes_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006445638.0	listener	fish-stripes_color-white	fish-fangs_present-true	fish-stripes_color-white	No	1188	listener	177527	chatMessage			-6049215166383731641
9	fish_white_stripes_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006467383.0	listener	fish-stripes_color-white	fish-fangs_present-true	fish-stripes_color-white	The pictures stop at the tip of the nose~~~ I might get this one wrong~~~	16092	listener	199271	chatMessage			-6049215166383731641
10	flowers_thorns	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006495264.0	listener	flower-thorns_present	flower-stem_color-orange	flower-center_color-white	Flower with white stem, orange in the middle~~~	10128	speaker	23292	chatMessage			2208265958773417148
11	birds_orange_tails_or_white_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006533610.0	listener	bird-crest_tail_color-orange	bird-crest_tail_color-white	bird-bird_wing_color-orange	Bird with white head, white body, purple wing, no extra feathers~~~	16367	speaker	24835	chatMessage			-25348604955704674
12	trees_orange_berries_purple_trunks_or_white_leaves	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006561699.0	listener	tree-trunk_color-purple	tree-leaves_present-false	tree-berries_color-orange	Tree with purple trunk, green leaves, purple berries~~~	12799	speaker	16203	chatMessage			-4426093686540302750
14	fish_white_bodies_orange_stripes_or_fangs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006622241.0	listener	fish-body_color-white	fish-body_color-orange	fish-body_color-white	Purple fish with orange stripes~~~	10759	speaker	16852	chatMessage			7020782848042161190
15	trees_leaves_berries_or_orange_trunks	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006650858.0	listener	tree-trunk_color-orange	tree-trunk_color-orange	tree-berries_present-false	Tree with green trunk, green leaves and purple berries~~~	17271	speaker	21503	chatMessage			-7999536070261825376
16	flowers_purple_stems_white_petals_or_orange_centers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006686809.0	listener	flower-center_color-orange	flower-stem_color-purple	flower-petals_color-white	Flower with orange stem, and two shades of purple in the flower head~~~	24215	speaker	27445	chatMessage			-6510963836050173566
17	bugs_purple_legs_white_heads_or_orange_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006723002.0	listener	bug-bug_wings_color-orange	bug-legs_color-purple	bug-antennae_color-orange	Bug, orange head, orange wings and legs, purple body, white antenna~~~	18232	speaker	25038	chatMessage			1782627838213191521
18	trees_purple_leaves_berries	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006764490.0	listener	tree-leaves_color-purple	tree-trunk_color-orange	tree-trunk_color-purple	Tree, red trunk, purple leaves, orange berries~~~	16063	speaker	19249	chatMessage			-5788480046959329685
19	trees_white_leaves_or_orange_berries	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006788691.0	listener	tree-leaves_color-white	tree-trunk_color-orange	tree-trunk_color-white	Tree, red trunk, purple berries, green leaves~~~	10975	speaker	15607	chatMessage			7494770478913288193
20	flowers_purple_stems_white_petals_or_orange_centers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006837803.0	listener	flower-petals_color-white	flower-petals_color-purple	flower-stem_color-purple	Flower, white stem, purple tendrils and center, orange spots on white flower~~~	38407	speaker	43161	chatMessage			1731345379067857854
22	bugs_wings_antennae	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006911892.0	listener	bug-antennae_present	bug-head_color-white	bug-wings_present-false	All purple bug with purple wings and orange head~~~	21244	speaker	28240	chatMessage			7710923252138035906
23	birds_orange_tails_or_white_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006948540.0	listener	bird-bird_wing_color-white	bird-crest_tail_color-white	bird-crest_tail_color-purple	White bird, purple head feathers and wing, no tail~~~	18472	speaker	24814	chatMessage			5663133973892991515
24	trees_purple_berries_or_white_trunks	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006974300.0	listener	tree-trunk_color-white	tree-trunk_color-purple	tree-trunk_color-orange	Tree with green trunk and berries, blue leaves~~~	9777	speaker	14398	chatMessage			-3749915905557852937
25	bugs_antennae_or_wings_purple_bodies	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007009564.0	listener	bug-body_color-purple	bug-head_color-orange	bug-body_color-purple	Bug, purple wings and antenna, orange body and legs, white head~~~	16336	speaker	25489	chatMessage			2552676186825844192
27	flowers_purple_petals_or_thorns	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007082965.0	listener	flower-petals_color-purple	flower-center_color-white	flower-stem_color-orange	Flower, purple stem and center, white flower and tendrils, purple spots~~~	18727	speaker	22358	chatMessage			7878821006315604651
28	bugs_orange_head	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007140318.0	listener	bug-head_color-orange	bug-body_color-purple	bug-antennae_color-orange	Bug, orange wings, purple legs and head, white body and antenna~~~	31216	speaker	34142	chatMessage			6136994382915744347
29	birds_purple_crests_purple_tails_or_orange_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007179341.0	listener	bird-bird_wing_color-orange	bird-tail_present-true	bird-bird_wing_color-orange	Bald all white bird with purple tail feathers~~~	16648	speaker	21128	chatMessage			8096193602350730931
30	birds_purple_crests_purple_tails_or_orange_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007219632.0	listener	bird-tail_present	bird-tail_present-false	bird-crest_present-false	Bird, white head, body and wing, purple feathers on head and tail~~~	16823	speaker	21673	chatMessage			420444631461596534
30	birds_purple_crests_purple_tails_or_orange_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007236942.0	listener	bird-tail_present	bird-tail_present-false	bird-crest_present-false	Sorry, orange feathers!!	6408	speaker	38988	chatMessage			420444631461596534
31	flowers_orange_stems	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007278670.0	listener	flower-stem_color-orange	flower-center_color-white	flower-thorns_present-true	Flower, purple stem, center and tendrils, white flower head with white spots~~~	23304	speaker	26008	chatMessage			8656721753701537589
31	flowers_orange_stems	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007286311.0	listener	flower-stem_color-orange	flower-center_color-white	flower-thorns_present-true	No thorns~~~	2824	speaker	33648	chatMessage			8656721753701537589
32	birds_purple_wings_crests	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007324082.0	listener	bird-bird_wing_color-purple	bird-tail_present-true	bird-bird_wing_color-purple	Bird, all purple head, body, head feathers and tail feathers, orange wing~~~	19375	speaker	22384	chatMessage			-47732384534842136
33	birds_white_crests_or_orange_wings_tails	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007354071.0	listener	bird-crest_tail_color-white	bird-crest_tail_color-white	bird-bird_wing_color-orange	Bald all purple bird with tail feathers~~~	10392	speaker	15326	chatMessage			-6072991046712926295
34	fish_orange_bodies_purple_stripes_or_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007386343.0	listener	fish-stripes_color-purple	fish-stripes_present-true	fish-stripes_color-purple	White fish, orange stripes, has whiskers and fangs~~~	17680	speaker	20554	chatMessage			3131308546867259015
35	flowers_orange_petals_purple_centers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007433345.0	listener	flower-petals_color-orange	flower-petals_color-white	flower-center_color-orange	Flower, white stem with thorns, purple tendrils, two shades of orange in flower head with white center and spots~~~	36880	speaker	39748	chatMessage			-916385266235781365
36	flowers_purple_stems_thorns	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007486155.0	listener	flower-stem_color-purple	flower-center_color-orange	flower-petals_color-orange	Flower, white stem, white flower head, orange spots, purple center~~~	26705	speaker	32601	chatMessage			-7915248382965827572
37	bugs_without_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007522296.0	listener	bug-wings_present	bug-antennae_color-orange	bug-bug_wings_color-orange	Bug, white head, white wings, orange legs, purple body, no antenna~~~	21911	speaker	24599	chatMessage			-980917344457836714
38	fish_white_bodies_orange_stripes_or_fangs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007569280.0	listener	fish-stripes_color-orange	fish-stripes_present-false	fish-fangs_present-false	Orange fish, white stripes, purple fins, fangs~~~	19151	speaker	22148	chatMessage			5434146914367790878
39	trees_leaves_berries_or_orange_trunks	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007597801.0	listener	tree-berries_present	tree-leaves_color-purple	tree-trunk_color-white	Tree, green trunk, red leaves, orange berries~~~	10856	speaker	13705	chatMessage			4454960912461517153
40	flowers_purple_centers_or_orange_stems_with_thorns	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007637937.0	listener	flower-center_color-purple	flower-petals_color-white	flower-center_color-white	Flower, orange stem, white tendrils, purple flower head with orange center~~~	23295	speaker	25890	chatMessage			-3111898653388637493
41	bugs_orange_antennae_or_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007676921.0	listener	bug-antennae_color-orange	bug-antennae_color-orange	bug-body_color-purple	Bug, white head, antenna and body, purple legs~~~	12135	speaker	22281	chatMessage			4037475233042154850
42	fish_orange_bodies_or_fangs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007713066.0	listener	fish-body_color-orange	fish-body_color-white	fish-fangs_present-false	Orange fish, white stripes, white fins, whiskers and fangs~~~	17847	speaker	23172	chatMessage			5204728709448289048
43	fish_orange_bodies_purple_stripes_or_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007740785.0	listener	fish-stripes_present	fish-stripes_present-true	fish-stripes_color-orange	Orange fish, no stripes, purple fins, whiskers and fangs~~~	13370	speaker	16995	chatMessage			6574352006893796498
44	fish_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007768314.0	listener	fish-whiskers_present	fish-stripes_present-false	fish-body_color-white	Orange fish, purple stripes, white fins~~~	14255	speaker	16829	chatMessage			-2435510578346103597
0	bugs_purple_wings_or_white_legs	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1550000000000.0	listener	bug-legs_color-white	bug-body_color-purple	bug-wings_present-false	Click the one that has wings and a fully orange body~~~	29169	speaker	42060	chatMessage	I	I	8980878806737801077
1	flowers_purple_stems_white_petals_or_orange_centers	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1550000000000.0	listener	flower-center_color-orange	flower-petals_color-orange	flower-stem_color-purple	Click the one that is a purple flower and has a white stem	14135	speaker	25649	chatMessage	I	I	-3985102039151595590
2	fish_fangs	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1550000000000.0	listener	fish-fangs_present	fish-fangs_present-false	fish-body_color-white	Click the one that is a purple fish with something coming out of it's mouth	27803	speaker	30816	chatMessage	I	I	-3515117799225132432
3	trees_leaves_berries_or_orange_trunks	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1550000000000.0	listener	tree-trunk_color-orange	tree-berries_color-purple	tree-leaves_color-purple	Click the one that has blue leaves and red berries	12392	speaker	19392	chatMessage	I	I	-3605465828662136811
